11:04:09,54.10,53.43,25.00,0,405,0
11:04:11,54.10,54.51,25.00,0,400,0
11:04:12,54.10,54.50,25.00,0,400,0
11:04:13,54.00,54.49,25.00,0,400,0
11:04:14,54.00,54.48,25.00,0,400,0
11:04:15,54.00,54.47,25.00,0,400,0
11:04:16,54.00,54.46,25.00,0,400,0
11:04:17,53.90,54.44,25.00,0,400,0
11:04:18,53.90,54.43,25.00,0,400,0
11:04:19,53.90,54.42,25.00,0,400,0
11:04:20,53.90,54.40,25.00,0,407,1
11:04:21,53.90,54.39,25.00,0,415,2
11:04:22,53.90,54.37,25.00,0,411,1
11:04:23,53.90,54.36,25.00,0,415,2
11:04:24,53.90,54.35,25.00,0,415,2
11:04:25,53.90,54.33,25.00,0,428,4
11:04:26,53.90,54.32,25.00,0,435,5
11:04:27,53.90,54.30,25.00,0,445,6
11:04:28,53.90,54.29,25.00,0,445,6
11:04:29,53.90,54.27,25.00,0,454,8
11:04:30,53.90,54.26,25.00,0,448,7
11:04:31,53.90,54.24,25.00,0,454,8
11:04:32,53.90,54.22,25.00,0,454,8
11:04:33,53.90,54.21,25.00,0,461,9
11:04:34,53.90,54.19,25.00,0,461,9
11:04:35,53.90,54.18,25.00,0,470,10
11:04:36,53.90,54.16,25.00,0,470,10
11:04:37,54.00,54.14,25.00,0,478,11
11:04:38,54.00,54.13,25.00,0,470,10
11:04:39,54.00,54.12,25.00,0,473,11
11:04:40,54.00,54.11,25.00,0,461,9
11:04:41,54.00,54.10,25.00,0,459,8
11:04:42,54.00,54.08,25.00,0,448,7
11:04:43,53.90,54.07,25.00,0,459,8
11:04:44,53.90,54.06,25.00,0,454,8
11:04:45,53.90,54.05,25.00,0,454,8
11:04:46,53.90,54.04,25.00,0,459,8
11:04:47,53.90,54.02,25.00,0,461,9
11:04:48,53.90,54.01,25.00,0,448,7
11:04:49,53.90,54.00,25.00,0,454,8
11:04:50,53.90,54.00,25.00,0,454,8
11:04:51,53.90,53.99,25.00,0,454,8
11:04:52,53.90,53.98,25.00,0,454,8
11:04:53,53.90,53.97,25.00,0,448,7
11:04:54,53.90,53.97,25.00,0,448,7
11:04:55,53.90,53.96,25.00,0,459,8
11:04:56,53.90,53.95,25.00,0,470,10
11:04:57,53.90,53.95,25.00,0,459,8
11:04:58,53.90,53.94,25.00,0,461,9
11:04:59,53.90,53.94,25.00,0,461,9
11:05:00,53.90,53.93,25.00,0,459,8
11:05:05,53.90,53.93,25.00,0,445,6
11:05:10,53.90,53.92,25.00,0,483,12
11:05:15,53.90,53.92,25.00,0,531,19
11:05:20,54.00,53.92,25.00,0,498,14
11:05:25,54.00,53.92,25.00,0,473,11
11:05:30,53.90,53.92,25.00,0,454,8
11:05:35,53.90,53.92,25.00,0,459,8
11:05:40,53.90,53.92,25.00,0,461,9
11:05:45,53.90,53.92,25.00,0,483,12
11:05:50,53.90,53.92,25.00,0,537,20
11:05:55,54.00,53.92,25.00,0,531,19
11:06:00,54.00,53.92,25.00,0,448,7
11:06:05,53.90,53.92,25.00,0,448,7
11:06:10,53.90,53.92,25.00,0,473,11
11:06:15,53.90,53.92,25.00,0,473,11
11:06:20,53.90,53.92,25.00,0,498,14
11:06:25,54.00,53.92,25.00,0,483,12
11:06:30,53.90,53.92,25.00,0,519,18
11:06:35,53.90,53.92,25.00,0,531,19
11:06:40,54.00,53.92,25.00,0,531,19
11:06:45,54.00,53.92,25.00,0,483,12
11:06:50,53.90,53.93,25.00,0,473,11
11:06:55,53.90,53.93,25.10,0,461,9
11:07:00,53.90,53.93,25.00,0,459,8
11:07:05,53.90,53.93,25.10,0,461,9
11:07:10,53.80,53.93,25.10,0,473,11
11:07:15,53.90,53.92,25.10,0,483,12
11:07:20,53.90,53.92,25.10,0,483,12
11:07:25,53.90,53.92,25.10,0,488,13
11:07:30,53.90,53.92,25.10,0,531,19
11:07:35,54.00,53.92,25.10,0,531,19
11:07:40,54.00,53.92,25.10,0,531,19
11:07:45,54.00,53.92,25.10,0,537,20
11:07:50,54.00,53.92,25.10,0,531,19
11:07:55,54.00,53.92,25.10,0,531,19
11:08:00,54.00,53.92,25.10,0,537,20
11:08:06,54.00,53.92,25.10,0,537,20
11:08:11,54.00,53.93,25.10,0,555,23
11:08:16,54.00,53.93,25.10,0,543,21
11:08:21,54.00,53.93,25.10,0,531,19
11:08:26,54.00,53.93,25.10,0,543,21
11:08:31,54.00,53.93,25.10,0,549,22
11:08:36,54.10,53.94,25.10,0,596,29
11:08:41,54.30,53.94,25.10,0,600,30
11:08:46,54.30,53.95,25.10,0,675,41
11:08:51,54.40,53.96,25.10,0,708,46
11:08:56,54.50,53.97,25.10,0,700,45
11:09:01,54.50,53.98,25.10,0,683,43
11:09:06,54.60,53.99,25.20,0,668,40
11:09:11,54.50,54.00,25.10,0,596,29
11:09:16,54.30,54.02,25.10,0,569,25
