10:29:59,76.00, 77.14, 7.10
10:30:04,75.00, 77.10, 7.10
10:30:09,76.00, 77.08, 7.10
10:30:14,76.00, 77.06, 7.10
10:30:19,76.00, 77.04, 7.20
10:30:24,76.00, 77.02, 7.20
10:30:29,76.00, 76.98, 7.20
10:30:34,76.00, 76.94, 7.30
10:30:39,76.00, 76.92, 7.30
10:30:44,76.00, 76.90, 7.40
