15:38:16,37.50, 38.63, 23.00,0, 409, 1
15:38:21,37.40, 38.61, 23.00,0, 406, 0
15:38:26,37.30, 38.58, 22.90,0, 400, 0
15:38:31,37.20, 38.55, 22.90,0, 405, 0
15:38:36,37.10, 38.52, 22.90,0, 410, 1
15:38:41,37.00, 38.49, 22.90,0, 418, 2
15:38:46,37.10, 38.46, 22.90,0, 422, 3
15:38:51,37.20, 38.44, 22.90,0, 433, 5
15:38:56,37.30, 38.41, 22.90,0, 422, 3
15:39:01,37.30, 38.39, 22.90,0, 414, 2
15:39:06,37.30, 38.36, 22.90,0, 433, 5
15:39:11,37.20, 38.34, 22.90,0, 427, 4
15:39:16,37.20, 38.31, 22.90,0, 422, 3
15:39:21,37.10, 38.27, 22.90,0, 427, 4
15:39:26,37.20, 38.24, 22.90,0, 402, 0
15:39:31,37.20, 38.20, 22.90,0, 408, 1
15:39:36,37.20, 38.16, 22.90,0, 411, 1
15:39:41,37.20, 38.12, 22.90,0, 426, 3
15:39:46,37.20, 38.08, 22.90,0, 425, 3
15:39:51,37.10, 38.05, 22.90,0, 417, 2
15:39:56,37.10, 38.01, 22.90,0, 495, 14
15:40:01,37.20, 37.97, 22.90,0, 505, 15
15:40:06,37.40, 37.94, 22.90,0, 502, 15
15:40:11,37.60, 37.92, 23.00,0, 473, 11
15:40:16,37.60, 37.90, 23.00,0, 473, 11
15:40:21,37.60, 37.88, 23.00,0, 868, 71
15:40:26,37.80, 37.87, 23.00,0, 872, 71
15:40:31,38.30, 37.86, 23.00,0, 634, 35
15:40:36,39.00, 37.85, 23.00,0, 624, 34
15:40:41,39.10, 37.84, 23.10,0, 806, 61
15:40:46,39.40, 37.83, 23.10,0, 567, 25
15:40:51,39.00, 37.82, 23.00,0, 415, 2
15:40:56,38.10, 37.79, 23.10,0, 450, 7
15:41:02,37.80, 37.76, 23.10,0, 457, 8
15:41:07,37.60, 37.73, 23.10,0, 555, 23
15:41:12,37.90, 37.71, 23.10,0, 519, 18
15:41:17,38.20, 37.70, 23.10,0, 645, 37
15:41:22,38.10, 37.69, 23.10,0, 857, 69
15:41:27,38.10, 37.68, 23.20,0, 1174, 117
15:41:32,38.70, 37.69, 23.20,0, 757, 54
15:41:37,38.90, 37.70, 23.20,0, 552, 23
15:41:42,38.70, 37.71, 23.20,0, 455, 8
15:41:47,38.30, 37.72, 23.20,0, 428, 4
15:41:52,38.00, 37.72, 23.20,0, 443, 6
15:41:57,37.70, 37.71, 23.20,0, 443, 6
15:42:02,37.60, 37.71, 23.30,0, 450, 7
15:42:07,37.70, 37.71, 23.30,0, 480, 12
15:42:12,37.80, 37.72, 23.30,0, 1543, 202
15:42:17,38.40, 37.73, 23.20,0, 802, 61
15:42:22,38.70, 37.75, 23.30,0, 443, 6
15:42:27,38.30, 37.77, 23.30,0, 882, 73
15:42:32,38.30, 37.79, 23.30,0, 853, 69
15:42:37,38.90, 37.82, 23.30,0, 728, 49
15:42:42,38.80, 37.85, 23.30,0, 1527, 190
15:42:47,38.60, 37.88, 23.30,0, 834, 66
15:42:52,38.40, 37.91, 23.30,0, 543, 21
15:42:57,38.20, 37.93, 23.30,0, 1248, 129
15:43:02,38.90, 37.97, 23.40,0, 853, 69
15:43:07,39.40, 38.01, 23.40,0, 614, 32
15:43:12,39.10, 38.04, 23.40,0, 605, 31
15:43:17,38.70, 38.07, 23.40,0, 492, 14
15:43:22,38.20, 38.09, 23.40,0, 438, 5
15:43:27,38.00, 38.11, 23.40,0, 407, 1
15:43:32,37.70, 38.12, 23.40,0, 436, 5
15:43:37,37.80, 38.13, 23.40,0, 436, 5
15:43:42,37.60, 38.14, 23.50,0, 461, 9
15:43:47,37.60, 38.15, 23.50,0, 615, 32
15:43:52,37.70, 38.16, 23.50,0, 638, 36
15:43:57,38.10, 38.18, 23.50,0, 483, 12
15:44:02,38.10, 38.20, 23.50,0, 533, 20
15:44:07,37.90, 38.21, 23.50,0, 533, 20
15:44:12,37.90, 38.23, 23.50,0, 488, 13
15:44:17,37.70, 38.23, 23.50,0, 461, 9
15:44:22,37.60, 38.23, 23.50,0, 1012, 93
15:44:27,37.70, 38.23, 23.50,0, 488, 13
15:44:32,38.00, 38.24, 23.50,0, 425, 3
15:44:37,37.70, 38.24, 23.50,0, 421, 3
15:44:42,37.50, 38.22, 23.50,0, 421, 3
15:44:47,37.30, 38.19, 23.50,0, 421, 3
15:44:52,37.20, 38.15, 23.50,0, 411, 1
15:44:57,37.10, 38.11, 23.40,0, 400, 0
15:45:02,37.00, 38.07, 23.40,0, 400, 0
15:45:07,36.80, 38.04, 23.40,0, 433, 5
15:45:12,36.70, 38.02, 23.40,0, 452, 7
15:45:17,36.80, 38.00, 23.40,0, 572, 26
15:45:22,37.20, 37.99, 23.40,0, 692, 44
15:45:27,37.70, 37.98, 23.40,0, 615, 32
15:45:32,38.20, 37.98, 23.50,0, 565, 25
